typeid,numberchanges,idesessionuuid,kaveversion,triggeredat,triggeredby,duration,activewindow
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",7,f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,2016-05-10T01:30:05.994252+02:00,0,00:00:02.3143371,0Win:vsWindowTypeDocument extensions.ps1
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",10,f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,2016-05-10T01:30:08.4031137+02:00,0,00:00:02.0437724,0Win:vsWindowTypeDocument extensions.ps1
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",11,f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,2016-05-10T01:30:14.9425815+02:00,0,00:00:10.0819959,0Win:vsWindowTypeDocument extensions.ps1
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",7,f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,2016-05-10T01:30:25.2045957+02:00,0,00:01:30.0873584,0Win:vsWindowTypeDocument extensions.ps1
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,2016-05-10T01:32:35.3732497+02:00,0,00:00:02.6781781,0Win:vsWindowTypeDocument build.ps1
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,2016-05-10T01:32:38.2374291+02:00,0,00:00:02.5242256,0Win:vsWindowTypeDocument build.ps1
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",3,f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,2016-05-10T01:32:40.894152+02:00,0,00:00:02.7736272,0Win:vsWindowTypeDocument build.ps1
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",8,f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,2016-05-10T01:32:46.3835047+02:00,0,00:00:03.5012368,0Win:vsWindowTypeDocument build.ps1
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,2016-05-10T01:32:51.383958+02:00,0,00:00:15.3816218,0Win:vsWindowTypeDocument build.ps1
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",4,f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,2016-05-10T01:33:08.7680585+02:00,0,00:00:02.2796129,0Win:vsWindowTypeDocument build.ps1
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",6,f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,2016-05-10T01:33:11.0546722+02:00,0,00:00:25.3859332,0Win:vsWindowTypeDocument build.ps1
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",9,f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,2016-05-10T01:33:36.5775529+02:00,0,00:00:02.7170203,0Win:vsWindowTypeDocument build.ps1
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",9,f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,2016-05-10T01:33:39.7314717+02:00,0,00:00:04.1240807,0Win:vsWindowTypeDocument build.ps1
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",6,f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,2016-05-10T01:33:45.1200844+02:00,0,00:00:02.0456998,0Win:vsWindowTypeDocument build.ps1
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",9,f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,2016-05-10T01:33:58.4088439+02:00,0,00:00:03.8133410,0Win:vsWindowTypeDocument build.ps1
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",3,f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,2016-05-10T01:34:04.3479434+02:00,0,00:00:24.2641589,0Win:vsWindowTypeDocument build.ps1
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",4,f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,2016-05-10T01:34:32.3072943+02:00,0,00:00:02.2141272,0Win:vsWindowTypeDocument build.ps1
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",4,f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,2016-05-10T01:34:34.5499205+02:00,0,00:00:02.2569959,0Win:vsWindowTypeDocument build.ps1
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",10,f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,2016-05-10T01:34:51.4617891+02:00,0,00:00:02.5624632,0Win:vsWindowTypeDocument build.ps1
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",6,f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,2016-05-10T01:34:54.2178903+02:00,0,00:00:10.3273341,0Win:vsWindowTypeDocument build.ps1
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",3,f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,2016-05-10T01:35:05.2653907+02:00,0,00:00:11.1502943,0Win:vsWindowTypeDocument build.ps1
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",9,f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,2016-05-10T01:35:16.5205725+02:00,0,00:00:02.1304681,0Win:vsWindowTypeDocument extensions.ps1
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",8,f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,2016-05-10T01:35:18.7246351+02:00,0,00:00:02.5259363,0Win:vsWindowTypeDocument extensions.ps1
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,2016-05-10T01:35:21.332535+02:00,0,00:00:02.8441677,0Win:vsWindowTypeDocument extensions.ps1
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",7,f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,2016-05-10T01:35:24.674378+02:00,0,00:00:10.0740367,0Win:vsWindowTypeDocument extensions.ps1
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",7,f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,2016-05-10T01:35:34.9116053+02:00,0,00:00:02.0545311,0Win:vsWindowTypeDocument build.ps1
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",5,f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,2016-05-10T01:35:38.0638147+02:00,0,00:00:04.3025574,0Win:vsWindowTypeDocument build.ps1
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",4,f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,2016-05-10T01:35:43.259023+02:00,0,00:00:02.7068076,0Win:vsWindowTypeDocument build.ps1
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",5,f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,2016-05-10T01:35:46.3825367+02:00,0,00:00:02.5209836,0Win:vsWindowTypeDocument build.ps1
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",9,f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,2016-05-10T01:35:49.0798048+02:00,0,00:00:02.0095699,0Win:vsWindowTypeDocument build.ps1
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",4,f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,2016-05-10T01:35:51.2217013+02:00,0,00:00:02.2749032,0Win:vsWindowTypeDocument build.ps1
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",7,f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,2016-05-10T01:35:53.6816424+02:00,0,00:00:03.3532935,0Win:vsWindowTypeDocument build.ps1
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",9,f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,2016-05-10T01:35:57.2564104+02:00,0,00:00:02.3280184,0Win:vsWindowTypeDocument build.ps1
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",5,f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,2016-05-10T01:35:59.6539283+02:00,0,00:00:11.0290610,0Win:vsWindowTypeDocument build.ps1
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,2016-05-10T01:36:12.8609172+02:00,0,00:00:05.1567794,0Win:vsWindowTypeDocument extensions.ps1
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,2016-05-10T01:36:20.2554448+02:00,0,00:01:34.7689475,0Win:vsWindowTypeDocument extensions.ps1
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,2016-05-10T01:38:00.343673+02:00,0,00:00:04.5565532,0Win:vsWindowTypeDocument extensions.ps1
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",8,f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,2016-05-10T01:38:11.1638477+02:00,0,00:00:02.1856442,0Win:vsWindowTypeDocument extensions.ps1
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,2016-05-10T01:38:13.4223351+02:00,0,00:00:07.3527759,0Win:vsWindowTypeDocument extensions.ps1
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,2016-05-10T01:38:25.2125579+02:00,0,00:00:03.2191578,0Win:vsWindowTypeDocument extensions.ps1
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,2016-05-10T01:38:29.7708189+02:00,0,00:00:05.9201996,0Win:vsWindowTypeDocument extensions.ps1
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",3,f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,2016-05-10T01:39:05.4616647+02:00,0,00:02:46.8389019,0Win:vsWindowTypeDocument build.ps1
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,2016-05-10T01:41:54.968488+02:00,0,00:00:07.8759279,0Win:vsWindowTypeDocument build.ps1
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",3,f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,2016-05-10T01:42:23.4468126+02:00,0,00:00:16.6463074,0Win:vsWindowTypeDocument build.ps1
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",3,f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,2016-05-10T01:43:58.9945542+02:00,0,00:00:02.5689466,0Win:vsWindowTypeDocument build.ps1
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",3,f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,2016-05-10T01:44:01.5700032+02:00,0,00:00:02.4270252,0Win:vsWindowTypeDocument build.ps1
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",3,f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,2016-05-10T01:44:04.5414217+02:00,0,00:00:02.0887619,0Win:vsWindowTypeDocument build.ps1
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,2016-05-10T01:44:06.8744002+02:00,0,00:00:10.1405224,0Win:vsWindowTypeDocument build.ps1
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",10,f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,2016-05-10T01:44:17.3425609+02:00,0,00:00:02.3498562,0Win:vsWindowTypeDocument build.ps1
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",8,f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,2016-05-10T01:44:19.8428288+02:00,0,00:00:18.4687264,0Win:vsWindowTypeDocument build.ps1
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",5,f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,2016-05-10T01:44:40.2042427+02:00,0,00:00:02.3101325,0Win:vsWindowTypeDocument build.ps1
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",4,f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,2016-05-10T01:44:43.573652+02:00,0,00:00:02.0930450,0Win:vsWindowTypeDocument build.ps1
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,2016-05-10T01:44:45.9567406+02:00,0,00:00:49.9430640,0Win:vsWindowTypeDocument build.ps1
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",3,f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,2016-05-10T01:45:37.8384337+02:00,0,00:00:04.8640599,0Win:vsWindowTypeDocument build.ps1
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,2016-05-10T01:45:44.8703828+02:00,0,00:00:02.3184247,0Win:vsWindowTypeDocument build.ps1
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,2016-05-10T01:45:49.3690545+02:00,0,00:00:04.6867319,0Win:vsWindowTypeDocument build.ps1
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,2016-05-10T01:45:58.5442363+02:00,0,00:00:02.2293693,0Win:vsWindowTypeDocument build.ps1
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,2016-05-10T01:46:03.9849083+02:00,0,00:00:04.7149575,0Win:vsWindowTypeDocument build.ps1
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,2016-05-10T01:46:09.630455+02:00,0,00:00:02.6467807,0Win:vsWindowTypeDocument build.ps1
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",3,c33463ea-8592-45d3-a821-8e194f15bfd1,0.1004-Default,2016-05-16T21:46:37.9681949+02:00,0,00:14:18.9226245,0Win:vsWindowTypeToolWindow Start Page
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,c33463ea-8592-45d3-a821-8e194f15bfd1,0.1004-Default,2016-05-16T22:00:56.8928195+02:00,0,00:00:02.0730320,0Win:vsWindowTypeDocument assemble.properties.build
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,c33463ea-8592-45d3-a821-8e194f15bfd1,0.1004-Default,2016-05-16T22:01:29.3173682+02:00,0,00:02:31.1294553,0Win:vsWindowTypeDocument assemble.properties.build
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",3,c33463ea-8592-45d3-a821-8e194f15bfd1,0.1004-Default,2016-05-16T22:59:07.094345+02:00,0,00:33:47.8575452,0Win:vsWindowTypeMainWindow Microsoft Visual Studio (Administrator)
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,c33463ea-8592-45d3-a821-8e194f15bfd1,0.1004-Default,2016-05-16T23:33:16.7784011+02:00,0,00:00:11.4535169,0Win:vsWindowTypeMainWindow TheOne - Microsoft Visual Studio (Administrator)
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,c33463ea-8592-45d3-a821-8e194f15bfd1,0.1004-Default,2016-05-16T23:33:34.0584199+02:00,0,00:01:47.9310630,0Win:vsWindowTypeSolutionExplorer Solution Explorer
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",3,63138f70-25dd-4d75-9d35-7dff6b8f2212,0.1004-Default,2016-05-16T23:40:58.0679561+02:00,0,00:21:15.0671298,0Win:vsWindowTypeToolWindow Start Page
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,63138f70-25dd-4d75-9d35-7dff6b8f2212,0.1004-Default,2016-05-17T00:02:44.1646884+02:00,0,00:01:34.6044003,0Win:vsWindowTypeDocument assemble.build
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",3,0fc7ca9e-3526-4bc4-8489-2a405f383f35,0.1004-Default,2016-05-17T01:22:13.502333+02:00,0,00:00:52.2141062,0Win:vsWindowTypeSolutionExplorer Solution Explorer
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,0fc7ca9e-3526-4bc4-8489-2a405f383f35,0.1004-Default,2016-05-17T01:23:07.3379491+02:00,0,00:00:04.5383069,0Win:vsWindowTypeSolutionExplorer Solution Explorer
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",4,0fc7ca9e-3526-4bc4-8489-2a405f383f35,0.1004-Default,2016-05-17T01:23:14.1011217+02:00,0,00:00:04.0492620,0Win:vsWindowTypeSolutionExplorer Solution Explorer
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",3,0fc7ca9e-3526-4bc4-8489-2a405f383f35,0.1004-Default,2016-05-17T01:23:18.1538835+02:00,0,00:00:02.1940024,0Win:vsWindowTypeOutput Output
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",5,0fc7ca9e-3526-4bc4-8489-2a405f383f35,0.1004-Default,2016-05-17T01:23:21.0968842+02:00,0,00:00:02.2525059,0Win:vsWindowTypeOutput Output
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",5,0fc7ca9e-3526-4bc4-8489-2a405f383f35,0.1004-Default,2016-05-17T01:23:23.8475949+02:00,0,00:00:02.7490053,0Win:vsWindowTypeOutput Output
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",5,0fc7ca9e-3526-4bc4-8489-2a405f383f35,0.1004-Default,2016-05-17T01:23:28.3473958+02:00,0,00:00:02.2511823,0Win:vsWindowTypeOutput Output
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",4,0fc7ca9e-3526-4bc4-8489-2a405f383f35,0.1004-Default,2016-05-17T01:23:31.3501726+02:00,0,00:00:02.2470824,0Win:vsWindowTypeOutput Output
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",4,0fc7ca9e-3526-4bc4-8489-2a405f383f35,0.1004-Default,2016-05-17T01:23:34.3545139+02:00,0,00:00:02.2439784,0Win:vsWindowTypeOutput Output
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",5,0fc7ca9e-3526-4bc4-8489-2a405f383f35,0.1004-Default,2016-05-17T01:23:39.8505076+02:00,0,00:00:02.4973172,0Win:vsWindowTypeOutput Output
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",3,0fc7ca9e-3526-4bc4-8489-2a405f383f35,0.1004-Default,2016-05-17T01:23:43.3487481+02:00,0,00:00:02.2525489,0Win:vsWindowTypeOutput Output
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",4,0fc7ca9e-3526-4bc4-8489-2a405f383f35,0.1004-Default,2016-05-17T01:23:46.3482764+02:00,0,00:00:02.7495582,0Win:vsWindowTypeOutput Output
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",4,0fc7ca9e-3526-4bc4-8489-2a405f383f35,0.1004-Default,2016-05-17T01:23:49.8470735+02:00,0,00:00:02.7506959,0Win:vsWindowTypeOutput Output
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",3,0fc7ca9e-3526-4bc4-8489-2a405f383f35,0.1004-Default,2016-05-17T01:23:53.8482702+02:00,0,00:00:04.9995033,0Win:vsWindowTypeOutput Output
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",4,0fc7ca9e-3526-4bc4-8489-2a405f383f35,0.1004-Default,2016-05-17T01:24:00.0998113+02:00,0,00:00:02.2504976,0Win:vsWindowTypeOutput Output
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",3,0fc7ca9e-3526-4bc4-8489-2a405f383f35,0.1004-Default,2016-05-17T01:24:03.0983104+02:00,0,00:00:02.2516146,0Win:vsWindowTypeOutput Output
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",3,0fc7ca9e-3526-4bc4-8489-2a405f383f35,0.1004-Default,2016-05-17T01:24:06.3464799+02:00,0,00:00:02.0030215,0Win:vsWindowTypeOutput Output
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",4,0fc7ca9e-3526-4bc4-8489-2a405f383f35,0.1004-Default,2016-05-17T01:24:08.5984993+02:00,0,00:00:02.4990012,0Win:vsWindowTypeOutput Output
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",3,0fc7ca9e-3526-4bc4-8489-2a405f383f35,0.1004-Default,2016-05-17T01:24:18.8480547+02:00,0,00:00:17.0006043,0Win:vsWindowTypeOutput Output
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,0fc7ca9e-3526-4bc4-8489-2a405f383f35,0.1004-Default,2016-05-17T01:24:41.0976589+02:00,0,00:00:06.6935912,0Win:vsWindowTypeOutput Output
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",3,7639de18-b8d5-4593-88f5-8d8f4f700719,0.1004-Default,2016-05-17T01:24:51.3554339+02:00,0,00:04:28.5342489,0Win:vsWindowTypeMainWindow Assemble.Public.AuditEventExampleWebApp - Microsoft Visual Studio (Administrator)
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",4,0fc7ca9e-3526-4bc4-8489-2a405f383f35,0.1004-Default,2016-05-17T01:28:01.4320762+02:00,0,00:00:02.1309980,0Win:vsWindowTypeSolutionExplorer Solution Explorer
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",3,0fc7ca9e-3526-4bc4-8489-2a405f383f35,0.1004-Default,2016-05-17T01:28:04.2081149+02:00,0,00:00:25.8980252,0Win:vsWindowTypeSolutionExplorer Solution Explorer
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",4,0fc7ca9e-3526-4bc4-8489-2a405f383f35,0.1004-Default,2016-05-17T01:28:30.107641+02:00,0,00:00:02.2822011,0Win:vsWindowTypeSolutionExplorer Solution Explorer
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",8,0fc7ca9e-3526-4bc4-8489-2a405f383f35,0.1004-Default,2016-05-17T01:28:34.0228431+02:00,0,00:00:02.0587325,0Win:vsWindowTypeDocument packages.config
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",5,0fc7ca9e-3526-4bc4-8489-2a405f383f35,0.1004-Default,2016-05-17T01:28:37.0815165+02:00,0,00:00:04.6978598,0Win:vsWindowTypeDocument packages.config
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,0fc7ca9e-3526-4bc4-8489-2a405f383f35,0.1004-Default,2016-05-17T01:28:42.3918759+02:00,0,00:00:03.1095630,0Win:vsWindowTypeDocument packages.config
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",6,0fc7ca9e-3526-4bc4-8489-2a405f383f35,0.1004-Default,2016-05-17T01:28:50.4732618+02:00,0,00:00:02.1133461,0Win:vsWindowTypeDocument packages.config
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",4,0fc7ca9e-3526-4bc4-8489-2a405f383f35,0.1004-Default,2016-05-17T01:28:53.5897139+02:00,0,00:00:02.2460569,0Win:vsWindowTypeDocument packages.config
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,0fc7ca9e-3526-4bc4-8489-2a405f383f35,0.1004-Default,2016-05-17T01:28:56.8313428+02:00,0,00:00:09.7559453,0Win:vsWindowTypeDocument packages.config
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",4,0fc7ca9e-3526-4bc4-8489-2a405f383f35,0.1004-Default,2016-05-17T01:29:07.0817135+02:00,0,00:00:02.2559400,0Win:vsWindowTypeDocument packages.config
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",4,0fc7ca9e-3526-4bc4-8489-2a405f383f35,0.1004-Default,2016-05-17T01:29:09.8330999+02:00,0,00:00:02.0033179,0Win:vsWindowTypeDocument packages.config
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",4,0fc7ca9e-3526-4bc4-8489-2a405f383f35,0.1004-Default,2016-05-17T01:29:12.5845174+02:00,0,00:00:02.4959379,0Win:vsWindowTypeDocument packages.config
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",3,0fc7ca9e-3526-4bc4-8489-2a405f383f35,0.1004-Default,2016-05-17T01:29:15.8373472+02:00,0,00:00:02.9364434,0Win:vsWindowTypeDocument packages.config
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",4,0fc7ca9e-3526-4bc4-8489-2a405f383f35,0.1004-Default,2016-05-17T01:29:18.9732913+02:00,0,00:00:02.3579140,0Win:vsWindowTypeDocument packages.config
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",4,7639de18-b8d5-4593-88f5-8d8f4f700719,0.1004-Default,2016-05-17T01:29:20.7802056+02:00,0,00:00:41.1496299,0Win:vsWindowTypeSolutionExplorer Solution Explorer
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,0fc7ca9e-3526-4bc4-8489-2a405f383f35,0.1004-Default,2016-05-17T01:29:28.8317529+02:00,0,00:00:28.5829148,0Win:vsWindowTypeDocument packages.config
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",4,7639de18-b8d5-4593-88f5-8d8f4f700719,0.1004-Default,2016-05-17T01:30:01.931834+02:00,0,00:00:02.5051337,0Win:vsWindowTypeSolutionExplorer Solution Explorer
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",3,7639de18-b8d5-4593-88f5-8d8f4f700719,0.1004-Default,2016-05-17T01:30:04.4718319+02:00,0,00:00:02.6369959,0Win:vsWindowTypeSolutionExplorer Solution Explorer
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",8,7639de18-b8d5-4593-88f5-8d8f4f700719,0.1004-Default,2016-05-17T01:30:07.9723286+02:00,0,00:00:02.4838149,0Win:vsWindowTypeOutput Output
