typeid,mode,reason,idesessionuuid,kaveversion,triggeredat,triggeredby,duration,activewindow,activedocument
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonLaunchProgram,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:21:50.256671+02:00,0,00:00:33.9149861,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonBreakpoint,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:24.1721573+02:00,0,00:00:10.7802616,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonGo,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:34.9524189+02:00,0,00:00:00.1233771,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonBreakpoint,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:35.0762962+02:00,0,00:00:06.5460653,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonGo,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:41.6223615+02:00,0,00:00:00.0944727,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonBreakpoint,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:41.7173344+02:00,0,00:00:01.2969953,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonGo,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:43.0148303+02:00,0,00:00:00.0944265,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonBreakpoint,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:43.1097431+02:00,0,00:00:00.3289789,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonGo,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:43.4392281+02:00,0,00:00:00.0888222,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonBreakpoint,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:43.5285504+02:00,0,00:00:00.2209621,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonGo,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:43.7500249+02:00,0,00:00:00.0914074,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonBreakpoint,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:43.8419329+02:00,0,00:00:00.0762843,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonGo,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:43.9182172+02:00,0,00:00:00.0911532,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonBreakpoint,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:44.0098615+02:00,0,00:00:00.4079049,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonGo,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:44.4177664+02:00,0,00:00:00.0966652,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonBreakpoint,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:44.5149321+02:00,0,00:00:00.0215150,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonGo,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:44.5369477+02:00,0,00:00:00.0953624,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonBreakpoint,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:44.6323101+02:00,0,00:00:00.0186811,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonGo,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:44.6515028+02:00,0,00:00:00.0959933,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonBreakpoint,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:44.7479975+02:00,0,00:00:00.0221308,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonGo,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:44.7706288+02:00,0,00:00:00.1012108,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonBreakpoint,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:44.8723394+02:00,0,00:00:00.0205143,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonGo,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:44.8936677+02:00,0,00:00:00.0878029,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonBreakpoint,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:44.9819723+02:00,0,00:00:00.0195168,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonGo,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:45.0019726+02:00,0,00:00:00.0860597,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonBreakpoint,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:45.0885404+02:00,0,00:00:00.0250097,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonGo,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:45.1140507+02:00,0,00:00:00.0847191,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonBreakpoint,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:45.1992703+02:00,0,00:00:00.0190134,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonGo,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:45.2187839+02:00,0,00:00:00.0952875,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonBreakpoint,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:45.3145751+02:00,0,00:00:00.0180135,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonGo,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:45.3325886+02:00,0,00:00:00.0890938,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonBreakpoint,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:45.4221715+02:00,0,00:00:00.0203319,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonGo,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:45.4430075+02:00,0,00:00:00.0969711,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonBreakpoint,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:45.540474+02:00,0,00:00:01.2733420,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonGo,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:46.8143157+02:00,0,00:00:00.0876956,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonBreakpoint,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:46.9025114+02:00,0,00:00:00.3831829,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonGo,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:47.2861949+02:00,0,00:00:00.0852958,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonBreakpoint,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:47.3719904+02:00,0,00:00:00.4238626,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonGo,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:47.795853+02:00,0,00:00:00.0900139,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonBreakpoint,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:47.8863671+02:00,0,00:00:00.0271379,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonGo,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:47.9140055+02:00,0,00:00:00.0935794,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonBreakpoint,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:48.0080858+02:00,0,00:00:00.0209987,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonGo,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:48.0295851+02:00,0,00:00:00.0913857,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonBreakpoint,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:48.1214591+02:00,0,00:00:00.0255486,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonGo,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:48.1475193+02:00,0,00:00:00.0882320,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonBreakpoint,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:48.2357513+02:00,0,00:00:00.0192633,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonGo,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:48.2554978+02:00,0,00:00:00.0945023,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonBreakpoint,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:48.350505+02:00,0,00:00:00.0210105,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonGo,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:48.3720157+02:00,0,00:00:00.0906905,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonBreakpoint,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:48.4632099+02:00,0,00:00:00.0200197,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonGo,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:48.4832296+02:00,0,00:00:00.0880240,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonBreakpoint,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:48.5717407+02:00,0,00:00:00.0187051,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonGo,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:48.5909342+02:00,0,00:00:00.0861145,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonBreakpoint,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:48.6775378+02:00,0,00:00:00.0237063,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonGo,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:48.7017316+02:00,0,00:00:00.0874820,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonBreakpoint,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:48.7897141+02:00,0,00:00:00.0215679,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonGo,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:48.8117826+02:00,0,00:00:00.0955713,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonBreakpoint,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:48.9078533+02:00,0,00:00:00.0220155,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonGo,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:48.9298688+02:00,0,00:00:00.0881566,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonBreakpoint,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:49.0185244+02:00,0,00:00:00.0184635,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonGo,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:49.0374755+02:00,0,00:00:00.0878400,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonBreakpoint,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:49.125803+02:00,0,00:00:00.0216524,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonGo,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:49.1479579+02:00,0,00:00:00.0926063,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonBreakpoint,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:49.2410643+02:00,0,00:00:00.0251034,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonGo,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:49.266669+02:00,0,00:00:00.0909677,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonBreakpoint,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:49.3581258+02:00,0,00:00:00.0195124,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonGo,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:49.3781688+02:00,0,00:00:00.0921700,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonBreakpoint,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:49.4708414+02:00,0,00:00:00.0195905,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonGo,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:49.4909191+02:00,0,00:00:00.0864583,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonBreakpoint,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:49.5778776+02:00,0,00:00:00.0195436,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonGo,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:49.5979194+02:00,0,00:00:00.0959822,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonBreakpoint,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:49.6944022+02:00,0,00:00:00.0192586,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonGo,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:49.7141625+02:00,0,00:00:00.0878380,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonBreakpoint,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:49.8024884+02:00,0,00:00:00.0274459,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonGo,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:49.8304344+02:00,0,00:00:00.0881428,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonBreakpoint,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:49.9190766+02:00,0,00:00:00.0180514,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonGo,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:49.9376234+02:00,0,00:00:00.0973142,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonBreakpoint,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:50.0354381+02:00,0,00:00:00.0195223,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonGo,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:50.055461+02:00,0,00:00:00.0887218,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonBreakpoint,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:50.1446834+02:00,0,00:00:00.0190237,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonGo,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:50.1637071+02:00,0,00:00:00.0939860,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonBreakpoint,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:50.2582043+02:00,0,00:00:00.0190335,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonGo,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:50.2777538+02:00,0,00:00:00.0852634,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonBreakpoint,14ee6327-276e-400b-ae95-3cad567c0702,0.1000-Default,2016-04-05T14:22:50.3630172+02:00,0,00:00:00.0207113,0Win:vsWindowTypeDocument Form1.cs,0Doc:CSharp \FormApp\Form1.cs
