typeid,target,location,navtype,idesessionuuid,kaveversion,triggeredat,triggeredby,duration,activewindow,activedocument
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:[EasyContracts2.Data.Persistence.Model.Supervisor, EasyContracts2] [EasyContracts2.Data.Persistence.Model.Contract, EasyContracts2].Sup()",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:52:17.8486539+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:[EasyContracts2.Data.Persistence.Model.Supervisor, EasyContracts2] [EasyContracts2.Data.Persistence.Model.Contract, EasyContracts2].Supe()",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:52:17.8645928+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:[EasyContracts2.Data.Persistence.Model.Supervisor, EasyContracts2] [EasyContracts2.Data.Persistence.Model.Contract, EasyContracts2].Super()",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:52:17.9630648+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:[EasyContracts2.Data.Persistence.Model.Supervisor, EasyContracts2] [EasyContracts2.Data.Persistence.Model.Contract, EasyContracts2].Superv()",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:52:18.2638536+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:[EasyContracts2.Data.Persistence.Model.Supervisor, EasyContracts2] [EasyContracts2.Data.Persistence.Model.Contract, EasyContracts2].Supervo()",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:52:18.3685693+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:[EasyContracts2.Data.Persistence.Model.Supervisor, EasyContracts2] [EasyContracts2.Data.Persistence.Model.Contract, EasyContracts2].Superv()",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:52:18.8401893+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:[EasyContracts2.Data.Persistence.Model.Supervisor, EasyContracts2] [EasyContracts2.Data.Persistence.Model.Contract, EasyContracts2].Supervi()",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:52:19.0640311+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:[EasyContracts2.Data.Persistence.Model.Supervisor, EasyContracts2] [EasyContracts2.Data.Persistence.Model.Contract, EasyContracts2].Supervis()",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:52:19.1923724+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:[EasyContracts2.Data.Persistence.Model.Supervisor, EasyContracts2] [EasyContracts2.Data.Persistence.Model.Contract, EasyContracts2].Superviso()",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:52:19.3357651+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:[EasyContracts2.Data.Persistence.Model.Supervisor, EasyContracts2] [EasyContracts2.Data.Persistence.Model.Contract, EasyContracts2].Supervisor()",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:52:19.4480529+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:EasyContracts2.Data.Persistence.Model.Contract, EasyContracts2",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:52:20.1203119+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:[EasyContracts2.Data.Persistence.Model.Supervisor, EasyContracts2] [EasyContracts2.Data.Persistence.Model.Contract, EasyContracts2].Supervisor()",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:52:26.3035988+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:EasyContracts2.Data.Persistence.Model.Contract, EasyContracts2",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:52:26.8329219+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0General:???,3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:52:28.3929872+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:EasyContracts2.Data.Persistence.Model.Contract, EasyContracts2",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:52:28.4414574+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0General:???,3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:52:30.6548769+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:EasyContracts2.Data.Persistence.Model.Contract, EasyContracts2",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:52:30.7060123+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0General:???,3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:52:37.6723015+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:EasyContracts2.Data.Persistence.Model.Contract, EasyContracts2",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:52:37.6893723+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0M:[?] [?].???(),3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:53:47.5202145+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:EasyContracts2.Data.Persistence.Model.Contract, EasyContracts2",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:53:47.7842188+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0M:[?] [?].???(),3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:53:47.9281132+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:EasyContracts2.Data.Persistence.Model.Contract, EasyContracts2",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:53:48.0008032+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0M:[?] [?].???(),3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:53:48.2055704+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:EasyContracts2.Data.Persistence.Model.Contract, EasyContracts2",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:53:48.2880474+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0M:[?] [?].???(),3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:53:48.3917794+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:EasyContracts2.Data.Persistence.Model.Contract, EasyContracts2",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:53:48.48+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0M:[?] [?].???(),3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:53:48.5287326+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:EasyContracts2.Data.Persistence.Model.Contract, EasyContracts2",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:53:48.5842536+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0M:[?] [?].???(),3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:53:49.0418687+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:EasyContracts2.Data.Persistence.Model.Contract, EasyContracts2",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:53:49.2732517+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0General:???,3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:53:50.6640683+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:[System.Int32, System.Runtime, 4.1.0.0] [EasyContracts2.Data.Persistence.Model.Contract, EasyContracts2].P()",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:53:50.6807478+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:[System.Int32, System.Runtime, 4.1.0.0] [EasyContracts2.Data.Persistence.Model.Contract, EasyContracts2].Pa()",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:53:50.9280966+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:[System.Int32, System.Runtime, 4.1.0.0] [EasyContracts2.Data.Persistence.Model.Contract, EasyContracts2].Pay()",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:53:50.9684438+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:[System.Int32, System.Runtime, 4.1.0.0] [EasyContracts2.Data.Persistence.Model.Contract, EasyContracts2].PayP()",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:53:51.6639982+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:[System.Int32, System.Runtime, 4.1.0.0] [EasyContracts2.Data.Persistence.Model.Contract, EasyContracts2].PayPe()",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:53:51.8720078+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:[System.Int32, System.Runtime, 4.1.0.0] [EasyContracts2.Data.Persistence.Model.Contract, EasyContracts2].PayPer()",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:53:51.9129493+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:[System.Int32, System.Runtime, 4.1.0.0] [EasyContracts2.Data.Persistence.Model.Contract, EasyContracts2].PayPerM()",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:53:52.279678+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:[System.Int32, System.Runtime, 4.1.0.0] [EasyContracts2.Data.Persistence.Model.Contract, EasyContracts2].PayPerMo()",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:53:52.5039187+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:[System.Int32, System.Runtime, 4.1.0.0] [EasyContracts2.Data.Persistence.Model.Contract, EasyContracts2].PayPerM()",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:53:53.0644133+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:[System.Int32, System.Runtime, 4.1.0.0] [EasyContracts2.Data.Persistence.Model.Contract, EasyContracts2].PayPer()",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:53:53.2644767+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:[System.Int32, System.Runtime, 4.1.0.0] [EasyContracts2.Data.Persistence.Model.Contract, EasyContracts2].PayPerH()",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:53:53.5278398+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:[System.Int32, System.Runtime, 4.1.0.0] [EasyContracts2.Data.Persistence.Model.Contract, EasyContracts2].PayPerHo()",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:53:53.7927612+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:[System.Int32, System.Runtime, 4.1.0.0] [EasyContracts2.Data.Persistence.Model.Contract, EasyContracts2].PayPerHou()",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:53:54.0484151+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:[System.Int32, System.Runtime, 4.1.0.0] [EasyContracts2.Data.Persistence.Model.Contract, EasyContracts2].PayPerHour()",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:53:54.2326816+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:EasyContracts2.Data.Persistence.Model.Contract, EasyContracts2",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:53:55.4255214+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0General:???,3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:53:59.5534287+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0M:[?] [?].???(),3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:53:59.6887884+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:EasyContracts2.Data.Persistence.Model.Contract, EasyContracts2",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:54:00.2326482+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0M:[?] [?].???(),3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:54:00.3363823+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:EasyContracts2.Data.Persistence.Model.Contract, EasyContracts2",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:54:00.4197894+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0M:[?] [?].???(),3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:54:00.5119798+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:EasyContracts2.Data.Persistence.Model.Contract, EasyContracts2",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:54:00.5369766+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0M:[?] [?].???(),3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:54:00.7163411+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:EasyContracts2.Data.Persistence.Model.Contract, EasyContracts2",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:54:01.1465095+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:[System.Int32, System.Runtime, 4.1.0.0] [EasyContracts2.Data.Persistence.Model.Contract, EasyContracts2].H()",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:54:02.6064528+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0General:???,3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:54:02.6255038+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:[System.Int32, System.Runtime, 4.1.0.0] [EasyContracts2.Data.Persistence.Model.Contract, EasyContracts2].H()",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:54:02.7597226+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:[System.Int32, System.Runtime, 4.1.0.0] [EasyContracts2.Data.Persistence.Model.Contract, EasyContracts2].Ho()",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:54:02.84016+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:[System.Int32, System.Runtime, 4.1.0.0] [EasyContracts2.Data.Persistence.Model.Contract, EasyContracts2].Hou()",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:54:03.0405402+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:[System.Int32, System.Runtime, 4.1.0.0] [EasyContracts2.Data.Persistence.Model.Contract, EasyContracts2].Hour()",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:54:03.0646042+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:[System.Int32, System.Runtime, 4.1.0.0] [EasyContracts2.Data.Persistence.Model.Contract, EasyContracts2].Hours()",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:54:03.1601404+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
