typeid,idesessionuuid,kaveversion,triggeredat,triggeredby,duration,activewindow,activedocument
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,01:34:37.8552379,1,00:00:01.9377657,0Win:vsWindowTypeDocument build.ps1,0Doc:PowerShell build.ps1
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,01:34:47.0388692,1,00:00:02.9077428,0Win:vsWindowTypeDocument extensions.ps1,0Doc:PowerShell extensions.ps1
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,01:35:01.0509827,1,00:00:02.5999500,0Win:vsWindowTypeDocument build.ps1,0Doc:PowerShell build.ps1
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,01:35:08.761463,1,00:00:07.0264381,0Win:vsWindowTypeDocument build.ps1,0Doc:PowerShell build.ps1
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,01:35:29.1066703,1,00:00:04.0578125,0Win:vsWindowTypeDocument extensions.ps1,0Doc:PowerShell extensions.ps1
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,01:36:04.75015,1,00:00:05.2853660,0Win:vsWindowTypeDocument build.ps1,0Doc:PowerShell build.ps1
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,01:36:23.952616,1,00:00:00.8930483,0Win:vsWindowTypeDocument extensions.ps1,0Doc:PowerShell extensions.ps1
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,01:37:50.2693909,1,00:00:02.9450013,0Win:vsWindowTypeDocument extensions.ps1,0Doc:PowerShell extensions.ps1
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,01:38:44.0595764,1,00:00:03.9530591,0Win:vsWindowTypeDocument extensions.ps1,0Doc:PowerShell extensions.ps1
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,01:38:52.3474844,1,00:00:00.2886388,0Win:vsWindowTypeDocument extensions.ps1,0Doc:PowerShell extensions.ps1
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,01:38:56.8674154,1,00:00:07.6845807,0Win:vsWindowTypeDocument extensions.ps1,0Doc:PowerShell extensions.ps1
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,01:39:08.016997,1,00:00:17.0588376,0Win:vsWindowTypeDocument build.ps1,0Doc:PowerShell build.ps1
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,01:39:32.3517597,1,00:00:07.8401219,0Win:vsWindowTypeDocument assemble.properties.build,0Doc:XML assemble.properties.build
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,01:39:48.3784335,1,00:00:01.0451607,0Win:vsWindowTypeDocument assemble.properties.build,0Doc:XML assemble.properties.build
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,01:40:09.8907237,1,00:00:03.3771351,0Win:vsWindowTypeDocument assemble.properties.build,0Doc:XML assemble.properties.build
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,01:40:21.7025396,1,00:00:11.2512436,0Win:vsWindowTypeDocument assemble.properties.build,0Doc:XML assemble.properties.build
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,01:40:39.0891042,1,-00:00:00.0009993,0Win:vsWindowTypeDocument assemble.properties.build,0Doc:XML assemble.properties.build
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,01:40:42.5625398,1,00:00:04.3092182,0Win:vsWindowTypeDocument assemble.properties.build,0Doc:XML assemble.properties.build
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,01:40:53.8010709,1,00:00:14.8608504,0Win:vsWindowTypeDocument assemble.properties.build,0Doc:XML assemble.properties.build
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,01:41:13.2421522,1,00:00:01.2968018,0Win:vsWindowTypeDocument assemble.properties.build,0Doc:XML assemble.properties.build
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,01:41:18.6282993,1,00:00:00.5666424,0Win:vsWindowTypeDocument assemble.properties.build,0Doc:XML assemble.properties.build
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,01:41:43.9319578,1,00:00:05.4136349,0Win:vsWindowTypeDocument build.ps1,0Doc:PowerShell build.ps1
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,01:42:05.053689,1,00:00:00.5635203,0Win:vsWindowTypeDocument build.ps1,0Doc:PowerShell build.ps1
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,01:42:21.7623805,1,-00:00:00.0005000,0Win:vsWindowTypeDocument build.ps1,0Doc:PowerShell build.ps1
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,01:42:27.0062633,1,00:00:00.4585547,0Win:vsWindowTypeDocument build.ps1,0Doc:PowerShell build.ps1
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,01:42:39.059305,1,00:00:00.3209668,0Win:vsWindowTypeDocument build.ps1,0Doc:PowerShell build.ps1
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,01:42:50.3714975,1,-00:00:00.0010008,0Win:vsWindowTypeDocument build.ps1,0Doc:PowerShell build.ps1
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,01:43:33.866908,1,00:00:01.2474577,0Win:vsWindowTypeDocument build.ps1,0Doc:PowerShell build.ps1
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,01:43:55.8644641,1,-00:00:00.0005012,0Win:vsWindowTypeDocument build.ps1,0Doc:PowerShell build.ps1
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,01:44:23.0825127,1,00:00:01.3607508,0Win:vsWindowTypeDocument build.ps1,0Doc:PowerShell build.ps1
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,01:44:34.3624425,1,00:00:01.5654539,0Win:vsWindowTypeDocument build.ps1,0Doc:PowerShell build.ps1
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,01:44:47.3545923,1,00:00:42.3129130,0Win:vsWindowTypeDocument build.ps1,0Doc:PowerShell build.ps1
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,01:46:13.6253755,1,00:00:03.5931881,0Win:vsWindowTypeDocument build.ps1,0Doc:PowerShell build.ps1
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,01:46:20.3031135,1,00:00:28.4551506,0Win:vsWindowTypeDocument build.ps1,0Doc:PowerShell build.ps1
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,01:46:55.1687819,1,00:00:03.5217842,0Win:vsWindowTypeDocument extensions.ps1,0Doc:PowerShell extensions.ps1
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,01:47:05.3756825,1,00:00:00.8509804,0Win:vsWindowTypeDocument extensions.ps1,0Doc:PowerShell extensions.ps1
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,01:47:09.4930251,1,00:00:08.4710866,0Win:vsWindowTypeDocument extensions.ps1,0Doc:PowerShell extensions.ps1
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,01:47:25.3348122,1,00:00:12.1915012,0Win:vsWindowTypeDocument extensions.ps1,0Doc:PowerShell extensions.ps1
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,01:47:42.9651766,1,00:00:00.0550020,0Win:vsWindowTypeDocument extensions.ps1,0Doc:PowerShell extensions.ps1
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,01:48:06.4987315,1,00:00:05.2998623,0Win:vsWindowTypeDocument extensions.ps1,0Doc:PowerShell extensions.ps1
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,01:48:18.6386176,1,00:00:06.2873813,0Win:vsWindowTypeDocument psake-config.ps1,0Doc:PowerShell psake-config.ps1
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,01:48:36.2313684,1,00:00:04.1181260,0Win:vsWindowTypeDocument psake-config.ps1,0Doc:PowerShell psake-config.ps1
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,01:48:50.5883515,1,00:00:04.9592507,0Win:vsWindowTypeDocument extensions.ps1,0Doc:PowerShell extensions.ps1
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,01:49:02.9162845,1,00:00:00.9647441,0Win:vsWindowTypeDocument extensions.ps1,0Doc:PowerShell extensions.ps1
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,01:50:09.7674333,1,00:00:31.3012609,0Win:vsWindowTypeDocument extensions.ps1,0Doc:PowerShell extensions.ps1
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,01:50:44.4338361,1,00:00:00.0388419,0Win:vsWindowTypeDocument assemble.properties.build,0Doc:XML assemble.properties.build
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,01:51:07.405785,1,00:00:04.8866264,0Win:vsWindowTypeDocument assemble.properties.build,0Doc:XML assemble.properties.build
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,01:53:03.4805889,1,00:00:01.0965740,0Win:vsWindowTypeDocument assemble.properties.build,0Doc:XML assemble.properties.build
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,01:53:10.7862155,1,00:00:00.3912844,0Win:vsWindowTypeDocument assemble.properties.build,0Doc:XML assemble.properties.build
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",f2d01c7c-5ef3-471f-8344-a136c22a1932,0.1004-Default,01:53:19.0701381,1,00:00:03.9396061,0Win:vsWindowTypeDocument assemble.properties.build,0Doc:XML assemble.properties.build
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",c33463ea-8592-45d3-a821-8e194f15bfd1,0.1004-Default,21:46:44.2291954,1,00:00:02.0255005,0Win:vsWindowTypeToolWindow Start Page,
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",c33463ea-8592-45d3-a821-8e194f15bfd1,0.1004-Default,21:46:57.4331048,1,00:00:02.5340009,0Win:vsWindowTypeToolWindow Start Page,
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",c33463ea-8592-45d3-a821-8e194f15bfd1,0.1004-Default,21:47:03.881105,1,00:00:06.1760308,0Win:vsWindowTypeToolWindow Start Page,
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",c33463ea-8592-45d3-a821-8e194f15bfd1,0.1004-Default,21:47:32.6042888,1,00:00:00.0394983,0Win:vsWindowTypeToolWindow Start Page,
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",c33463ea-8592-45d3-a821-8e194f15bfd1,0.1004-Default,21:48:16.7413364,1,00:00:06.8640157,0Win:vsWindowTypeToolWindow Start Page,
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",c33463ea-8592-45d3-a821-8e194f15bfd1,0.1004-Default,21:59:24.8298483,1,00:00:02.2390085,0Win:vsWindowTypeToolWindow Start Page,
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",c33463ea-8592-45d3-a821-8e194f15bfd1,0.1004-Default,22:25:16.1969085,1,00:00:01.3500001,0Win:vsWindowTypeDocument assemble.properties.build,0Doc:XML assemble.properties.build
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",c33463ea-8592-45d3-a821-8e194f15bfd1,0.1004-Default,22:25:28.436949,1,-00:00:00.0005012,0Win:vsWindowTypeDocument assemble.properties.build,0Doc:XML assemble.properties.build
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",c33463ea-8592-45d3-a821-8e194f15bfd1,0.1004-Default,22:48:23.8304567,1,00:00:32.5207092,0Win:vsWindowTypeDocument assemble.properties.build,0Doc:XML assemble.properties.build
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",c33463ea-8592-45d3-a821-8e194f15bfd1,0.1004-Default,22:58:59.7988426,1,00:00:07.2460011,0Win:vsWindowTypeMainWindow TheOne - Microsoft Visual Studio (Administrator),
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",c33463ea-8592-45d3-a821-8e194f15bfd1,0.1004-Default,23:29:59.2765238,1,00:00:01.4759983,0Win:vsWindowTypeMainWindow Microsoft Visual Studio (Administrator),
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",c33463ea-8592-45d3-a821-8e194f15bfd1,0.1004-Default,23:32:29.3405537,1,00:00:07.3790279,0Win:vsWindowTypeMainWindow Microsoft Visual Studio (Administrator),
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",c33463ea-8592-45d3-a821-8e194f15bfd1,0.1004-Default,23:32:47.2708901,1,-00:00:00.0005001,0Win:vsWindowTypeMainWindow TheOne - Microsoft Visual Studio (Administrator),
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",c33463ea-8592-45d3-a821-8e194f15bfd1,0.1004-Default,23:33:21.6439033,1,00:00:16.8836152,0Win:vsWindowTypeMainWindow TheOne - Microsoft Visual Studio (Administrator),
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",c33463ea-8592-45d3-a821-8e194f15bfd1,0.1004-Default,23:33:45.5490323,1,00:00:11.4780523,0Win:vsWindowTypeSolutionExplorer Solution Explorer,
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",c33463ea-8592-45d3-a821-8e194f15bfd1,0.1004-Default,23:34:01.0371442,1,00:00:01.2834996,0Win:vsWindowTypeDocument EventsController.cs,0Doc:CSharp \Assemble\WebClient\Controllers\Api\V1\EventsController.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",c33463ea-8592-45d3-a821-8e194f15bfd1,0.1004-Default,23:34:19.7601444,1,00:00:03.3347104,0Win:vsWindowTypeDocument EventsController.cs,0Doc:CSharp \Assemble\WebClient\Controllers\Api\V1\EventsController.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",c33463ea-8592-45d3-a821-8e194f15bfd1,0.1004-Default,23:34:26.7238548,1,-00:00:00.0010000,0Win:vsWindowTypeDocument EventsController.cs,0Doc:CSharp \Assemble\WebClient\Controllers\Api\V1\EventsController.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",c33463ea-8592-45d3-a821-8e194f15bfd1,0.1004-Default,23:34:30.4384171,1,00:00:00.2249995,0Win:vsWindowTypeDocument EventsController.cs,0Doc:CSharp \Assemble\WebClient\Controllers\Api\V1\EventsController.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",c33463ea-8592-45d3-a821-8e194f15bfd1,0.1004-Default,23:34:36.8274176,1,00:00:00.2734999,0Win:vsWindowTypeDocument EventsController.cs,0Doc:CSharp \Assemble\WebClient\Controllers\Api\V1\EventsController.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",c33463ea-8592-45d3-a821-8e194f15bfd1,0.1004-Default,23:34:41.4304175,1,00:00:00.9545005,0Win:vsWindowTypeDocument EventsController.cs,0Doc:CSharp \Assemble\WebClient\Controllers\Api\V1\EventsController.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",c33463ea-8592-45d3-a821-8e194f15bfd1,0.1004-Default,23:34:45.5914327,1,00:00:15.4755159,0Win:vsWindowTypeDocument EventsController.cs,0Doc:CSharp \Assemble\WebClient\Controllers\Api\V1\EventsController.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",c33463ea-8592-45d3-a821-8e194f15bfd1,0.1004-Default,23:35:20.8529846,1,00:00:03.3449995,0Win:vsWindowTypeDocument EventsController.cs,0Doc:CSharp \Assemble\WebClient\Controllers\Api\V1\EventsController.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",c33463ea-8592-45d3-a821-8e194f15bfd1,0.1004-Default,23:36:09.6707236,1,00:00:09.8000001,0Win:vsWindowTypeDocument EventsController.cs,0Doc:CSharp \Assemble\WebClient\Controllers\Api\V1\EventsController.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",63138f70-25dd-4d75-9d35-7dff6b8f2212,0.1004-Default,00:00:47.644685,1,00:00:02.0630011,0Win:vsWindowTypeToolWindow Start Page,
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",63138f70-25dd-4d75-9d35-7dff6b8f2212,0.1004-Default,00:01:23.6884261,1,00:00:23.4185923,0Win:vsWindowTypeMainWindow TheOne - Microsoft Visual Studio (Administrator),
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",63138f70-25dd-4d75-9d35-7dff6b8f2212,0.1004-Default,00:01:50.1595326,1,00:00:08.3908963,0Win:vsWindowTypeSolutionExplorer Solution Explorer,0Doc:XML \Assemble\assemble.build
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",63138f70-25dd-4d75-9d35-7dff6b8f2212,0.1004-Default,00:02:02.2654296,1,00:00:10.9601564,0Win:vsWindowTypeDocument assemble.build,0Doc:XML \Assemble\assemble.build
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",63138f70-25dd-4d75-9d35-7dff6b8f2212,0.1004-Default,00:02:22.1366361,1,00:00:22.8325531,0Win:vsWindowTypeDocument assemble.build,0Doc:XML \Assemble\assemble.build
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",63138f70-25dd-4d75-9d35-7dff6b8f2212,0.1004-Default,00:02:56.4767778,1,00:00:18.8751414,0Win:vsWindowTypeDocument assemble.build,0Doc:XML \Assemble\assemble.build
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",63138f70-25dd-4d75-9d35-7dff6b8f2212,0.1004-Default,00:03:18.4789179,1,00:00:00.1755015,0Win:vsWindowTypeDocument assemble.build,0Doc:XML \Assemble\assemble.build
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",63138f70-25dd-4d75-9d35-7dff6b8f2212,0.1004-Default,00:03:21.7189589,1,00:00:02.5510005,0Win:vsWindowTypeDocument assemble.build,0Doc:XML \Assemble\assemble.build
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",63138f70-25dd-4d75-9d35-7dff6b8f2212,0.1004-Default,00:03:27.8974601,1,-00:00:00.0009996,0Win:vsWindowTypeDocument assemble.build,0Doc:XML \Assemble\assemble.build
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",63138f70-25dd-4d75-9d35-7dff6b8f2212,0.1004-Default,00:03:38.4921131,1,00:00:07.9182332,0Win:vsWindowTypeDocument assemble.build,0Doc:XML \Assemble\assemble.build
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",63138f70-25dd-4d75-9d35-7dff6b8f2212,0.1004-Default,00:03:50.2028472,1,00:00:03.6830368,0Win:vsWindowTypeDocument assemble.build,0Doc:XML \Assemble\assemble.build
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",63138f70-25dd-4d75-9d35-7dff6b8f2212,0.1004-Default,00:03:57.7190471,1,00:00:05.9904987,0Win:vsWindowTypeDocument assemble.build,0Doc:XML \Assemble\assemble.build
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",63138f70-25dd-4d75-9d35-7dff6b8f2212,0.1004-Default,00:04:29.0046183,1,00:00:15.1770521,0Win:vsWindowTypeDocument assemble.build,0Doc:XML \Assemble\assemble.build
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",63138f70-25dd-4d75-9d35-7dff6b8f2212,0.1004-Default,00:04:48.0461709,1,00:00:02.2515001,0Win:vsWindowTypeDocument assemble.build,0Doc:XML \Assemble\assemble.build
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",63138f70-25dd-4d75-9d35-7dff6b8f2212,0.1004-Default,00:16:59.2751941,1,00:00:23.8085653,0Win:vsWindowTypeDocument assemble.build,0Doc:XML \Assemble\assemble.build
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",63138f70-25dd-4d75-9d35-7dff6b8f2212,0.1004-Default,00:17:53.6566462,1,00:00:00,0Win:vsWindowTypeSolutionExplorer Solution Explorer,
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",63138f70-25dd-4d75-9d35-7dff6b8f2212,0.1004-Default,00:18:03.5011444,1,00:00:02.6180524,0Win:vsWindowTypeSolutionExplorer Solution Explorer,
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",63138f70-25dd-4d75-9d35-7dff6b8f2212,0.1004-Default,00:18:11.9147073,1,00:00:03.0699900,0Win:vsWindowTypeSolutionExplorer Solution Explorer,
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",63138f70-25dd-4d75-9d35-7dff6b8f2212,0.1004-Default,00:18:19.4586985,1,00:00:00,0Win:vsWindowTypeSolutionExplorer Solution Explorer,
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",63138f70-25dd-4d75-9d35-7dff6b8f2212,0.1004-Default,00:18:27.0112016,1,00:00:01.6615636,0Win:vsWindowTypeSolutionExplorer Solution Explorer,
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",63138f70-25dd-4d75-9d35-7dff6b8f2212,0.1004-Default,00:18:32.2572921,1,-00:00:00.0005005,0Win:vsWindowTypeSolutionExplorer Solution Explorer,
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",63138f70-25dd-4d75-9d35-7dff6b8f2212,0.1004-Default,00:18:37.2269396,1,00:00:12.2195957,0Win:vsWindowTypeSolutionExplorer Solution Explorer,
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",63138f70-25dd-4d75-9d35-7dff6b8f2212,0.1004-Default,00:18:56.6645595,1,00:00:31.4843244,0Win:vsWindowTypeSolutionExplorer Solution Explorer,
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",63138f70-25dd-4d75-9d35-7dff6b8f2212,0.1004-Default,00:19:32.2629755,1,00:00:00.2490447,0Win:vsWindowTypeSolutionExplorer Solution Explorer,
