typeid,scope,action,idesessionuuid,kaveversion,triggeredat,triggeredby,duration,activewindow,activedocument
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionRebuildAll,073288e5-3382-45f8-ae9b-b89a48873416,0.1014-Default,19:03:02.2669049,0,00:00:00.8130002,0Win:vsWindowTypeToolWindow BuildVision,0Doc:TypeScript \node_modules\azure-mobile-apps\typings\azure-mobile-apps\azure-mobile-apps.d.ts
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionRebuildAll,073288e5-3382-45f8-ae9b-b89a48873416,0.1014-Default,19:04:31.8857499,0,00:00:00.8160169,0Win:vsWindowTypeToolWindow BuildVision,0Doc:TypeScript \node_modules\azure-mobile-apps\typings\azure-mobile-apps\azure-mobile-apps.d.ts
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionClean,9a8bbf51-1f87-4352-956f-b8d01d7c61e9,0.1014-Default,11:22:09.2857025,0,00:00:02.6660697,0Win:vsWindowTypeToolWindow BuildVision,0Doc:TypeScript \typings\azure-mobile-apps\azure-mobile-apps.d.ts
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionBuild,9a8bbf51-1f87-4352-956f-b8d01d7c61e9,0.1014-Default,11:22:19.3424682,0,00:00:01.7381935,0Win:vsWindowTypeToolWindow BuildVision,0Doc:TypeScript \typings\azure-mobile-apps\azure-mobile-apps.d.ts
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionRebuildAll,9a8bbf51-1f87-4352-956f-b8d01d7c61e9,0.1014-Default,11:26:03.772166,0,00:00:00.6410226,0Win:vsWindowTypeToolWindow BuildVision,0Doc:XML Microsoft.TypeScript.targets
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionRebuildAll,9a8bbf51-1f87-4352-956f-b8d01d7c61e9,0.1014-Default,11:26:48.5782551,0,00:00:00.6720133,0Win:vsWindowTypeToolWindow BuildVision,0Doc:XML Microsoft.TypeScript.targets
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionRebuildAll,9a8bbf51-1f87-4352-956f-b8d01d7c61e9,0.1014-Default,11:27:57.8491397,0,00:00:00.7330134,0Win:vsWindowTypeToolWindow BuildVision,0Doc:XML Microsoft.TypeScript.targets
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionClean,9a8bbf51-1f87-4352-956f-b8d01d7c61e9,0.1014-Default,11:29:46.6848329,0,00:00:00.6531651,0Win:vsWindowTypeToolWindow BuildVision,0Doc:XML Microsoft.TypeScript.targets
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionRebuildAll,9a8bbf51-1f87-4352-956f-b8d01d7c61e9,0.1014-Default,11:29:49.964114,0,00:00:00.6429948,0Win:vsWindowTypeToolWindow BuildVision,0Doc:XML Microsoft.TypeScript.targets
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionRebuildAll,9a8bbf51-1f87-4352-956f-b8d01d7c61e9,0.1014-Default,11:30:26.8873779,0,00:00:00.5150116,0Win:vsWindowTypeToolWindow BuildVision,0Doc:XML Microsoft.TypeScript.targets
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionBuild,9a8bbf51-1f87-4352-956f-b8d01d7c61e9,0.1014-Default,11:32:30.6762033,0,00:00:00.5790149,0Win:vsWindowTypeToolWindow BuildVision,0Doc:TypeScript \typings\azure-mobile-apps\azure-mobile-apps.d.ts
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionBuild,9a8bbf51-1f87-4352-956f-b8d01d7c61e9,0.1014-Default,11:54:51.8155839,0,00:00:16.4949753,0Win:vsWindowTypeToolWindow BuildVision,0Doc:TypeScript \node_modules\azure-mobile-apps\typings\azure-mobile-apps\azure-mobile-apps.d.ts
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,9a8bbf51-1f87-4352-956f-b8d01d7c61e9,0.1014-Default,12:00:05.6849704,0,00:00:00.8710121,0Win:vsWindowTypeToolWindow BuildVision,0Doc:TypeScript \node_modules\azure-mobile-apps\typings\azure-mobile-apps\azure-mobile-apps.d.ts
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionBuild,9a8bbf51-1f87-4352-956f-b8d01d7c61e9,0.1014-Default,12:00:33.7351733,0,00:00:00.5660094,0Win:vsWindowTypeToolWindow BuildVision,0Doc:TypeScript \node_modules\azure-mobile-apps\typings\azure-mobile-apps\azure-mobile-apps.d.ts
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionRebuildAll,d1979824-1e1a-413c-84fb-0fe548e4d78e,0.1014-Default,12:11:18.007687,0,00:00:04.9159744,0Win:vsWindowTypeToolWindow BuildVision,
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionRebuildAll,d1979824-1e1a-413c-84fb-0fe548e4d78e,0.1014-Default,12:11:31.2949445,0,00:01:24.3349941,0Win:vsWindowTypeToolWindow BuildVision,
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionRebuildAll,d1979824-1e1a-413c-84fb-0fe548e4d78e,0.1014-Default,12:13:01.7808384,0,00:00:00.3809967,0Win:vsWindowTypeToolWindow BuildVision,
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,d1979824-1e1a-413c-84fb-0fe548e4d78e,0.1014-Default,12:13:07.8209497,0,00:00:00.4900175,0Win:vsWindowTypeToolWindow BuildVision,
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionBuild,84ca451c-5da3-4da1-8372-7da8ff1fc69d,0.1014-Default,12:21:11.2994492,0,00:00:01.0840268,0Win:vsWindowTypeToolWindow BuildVision,
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionRebuildAll,84ca451c-5da3-4da1-8372-7da8ff1fc69d,0.1014-Default,12:22:07.4001862,0,00:00:00.5290111,0Win:vsWindowTypeToolWindow BuildVision,0Doc:XML Microsoft.TypeScript.targets
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionClean,84ca451c-5da3-4da1-8372-7da8ff1fc69d,0.1014-Default,12:22:12.5801977,0,00:00:00.2599957,0Win:vsWindowTypeToolWindow BuildVision,0Doc:XML Microsoft.TypeScript.targets
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionBuild,84ca451c-5da3-4da1-8372-7da8ff1fc69d,0.1014-Default,12:22:18.5136752,0,00:00:00.8390159,0Win:vsWindowTypeToolWindow BuildVision,0Doc:XML Microsoft.TypeScript.targets
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionRebuildAll,84ca451c-5da3-4da1-8372-7da8ff1fc69d,0.1014-Default,15:07:19.7321171,0,00:00:00.5400072,0Win:vsWindowTypeToolWindow BuildVision,0Doc:TypeScript \node_modules\azure-mobile-apps\typings\azure-mobile-apps\azure-mobile-apps.d.ts
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionRebuildAll,84ca451c-5da3-4da1-8372-7da8ff1fc69d,0.1014-Default,15:08:00.342827,0,00:00:01.1253729,0Win:vsWindowTypeToolWindow BuildVision,0Doc:TypeScript \node_modules\azure-mobile-apps\typings\azure-mobile-apps\azure-mobile-apps.d.ts
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionRebuildAll,84ca451c-5da3-4da1-8372-7da8ff1fc69d,0.1014-Default,15:08:39.4298102,0,00:00:00.7140007,0Win:vsWindowTypeToolWindow BuildVision,0Doc:TypeScript \node_modules\azure-mobile-apps\typings\azure-mobile-apps\azure-mobile-apps.d.ts
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionBuild,963ffdba-af84-4e0a-bc59-67072b298bae,0.1014-Default,15:14:57.1645442,0,00:00:00.7590099,0Win:vsWindowTypeToolWindow BuildVision,0Doc:TypeScript \node_modules\azure-mobile-apps\typings\azure-sb\azure-sb.d.ts
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionBuild,963ffdba-af84-4e0a-bc59-67072b298bae,0.1014-Default,15:16:18.9812437,0,00:00:00.5520081,0Win:vsWindowTypeToolWindow BuildVision,0Doc:XML Microsoft.TypeScript.targets
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionRebuildAll,963ffdba-af84-4e0a-bc59-67072b298bae,0.1014-Default,15:17:29.2714595,0,00:00:00.5920290,0Win:vsWindowTypeToolWindow BuildVision,0Doc:TypeScript \tables\todoitem.js
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionRebuildAll,963ffdba-af84-4e0a-bc59-67072b298bae,0.1014-Default,15:17:54.9638106,0,00:00:00.7430300,0Win:vsWindowTypeToolWindow BuildVision,0Doc:TypeScript \tables\todoitem.js
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionBuild,963ffdba-af84-4e0a-bc59-67072b298bae,0.1014-Default,15:31:15.1409268,0,00:00:00.3260058,0Win:vsWindowTypeToolWindow BuildVision,0Doc:TypeScript \_references.js
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionBuild,0001efd9-3849-481a-86bd-afd47037efb9,0.1014-Default,15:35:55.916213,0,00:00:05.3928414,0Win:vsWindowTypeToolWindow BuildVision,0Doc:TypeScript \typings\azure-mobile-apps\azure-mobile-apps.d.ts
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionBuild,0001efd9-3849-481a-86bd-afd47037efb9,0.1014-Default,15:36:07.3921305,0,00:00:39.7527783,0Win:vsWindowTypeToolWindow BuildVision,0Doc:TypeScript \typings\azure-mobile-apps\azure-mobile-apps.d.ts
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionBuild,0001efd9-3849-481a-86bd-afd47037efb9,0.1014-Default,15:36:50.1488395,0,00:00:00.2820067,0Win:vsWindowTypeToolWindow BuildVision,0Doc:TypeScript \typings\azure-mobile-apps\azure-mobile-apps.d.ts
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionBuild,0001efd9-3849-481a-86bd-afd47037efb9,0.1014-Default,15:36:53.8527194,0,00:00:00.3200073,0Win:vsWindowTypeToolWindow BuildVision,0Doc:TypeScript \typings\azure-mobile-apps\azure-mobile-apps.d.ts
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionClean,0001efd9-3849-481a-86bd-afd47037efb9,0.1014-Default,15:37:03.8893474,0,00:00:00.3070061,0Win:vsWindowTypeToolWindow BuildVision,0Doc:TypeScript \typings\azure-mobile-apps\azure-mobile-apps.d.ts
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionBuild,0001efd9-3849-481a-86bd-afd47037efb9,0.1014-Default,15:37:07.3408868,0,00:00:00.2150039,0Win:vsWindowTypeToolWindow BuildVision,0Doc:TypeScript \typings\azure-mobile-apps\azure-mobile-apps.d.ts
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionBuild,b5cc3185-d6f1-4156-a476-49bbb69eaba1,0.1014-Default,15:49:11.2917739,0,00:00:01.0140191,0Win:vsWindowTypeToolWindow BuildVision,0Doc:JSON \package.json
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,b5cc3185-d6f1-4156-a476-49bbb69eaba1,0.1014-Default,16:31:43.1397463,0,00:00:00.3380047,0Win:vsWindowTypeToolWindow BuildVision,
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionBuild,1f5ce44c-fc28-4c10-a863-5ed479541016,0.1014-Default,16:53:08.8445511,0,00:00:03.8572356,0Win:vsWindowTypeToolWindow BuildVision,
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,746a7227-12b2-4870-98a5-f3a3d5411d85,0.1014-Default,16:56:55.3293886,0,00:00:02.6232180,0Win:vsWindowTypeOutput Output,
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionRebuildAll,0b644602-03fe-48e8-b708-bf8a0c83252e,0.1014-Default,17:04:16.958069,0,00:00:06.9144062,0Win:vsWindowTypeToolWindow BuildVision,0Doc:TypeScript \app.js
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,0b644602-03fe-48e8-b708-bf8a0c83252e,0.1014-Default,17:04:36.6806533,0,00:00:02.3382581,0Win:vsWindowTypeOutput Output,0Doc:TypeScript \app.js
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,0b644602-03fe-48e8-b708-bf8a0c83252e,0.1014-Default,17:09:36.1092912,0,00:00:02.3269382,0Win:vsWindowTypeToolWindow BuildVision,0Doc:XML Microsoft.TypeScript.targets
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,0b644602-03fe-48e8-b708-bf8a0c83252e,0.1014-Default,17:10:58.28535,0,00:00:00.3409949,0Win:vsWindowTypeOutput Output,0Doc:JSON \package.json
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,0b644602-03fe-48e8-b708-bf8a0c83252e,0.1014-Default,17:13:54.3781552,0,00:00:00.3420050,0Win:vsWindowTypeOutput Output,0Doc:JSON \package.json
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,e0cfe84f-2cd9-4987-b48a-c8cdaa0b3e83,0.1014-Default,17:49:42.9610852,0,00:00:00.5839837,0Win:vsWindowTypeToolWindow BuildVision,0Doc:SQL Server Tools ~vsC1EC.sql
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,e0cfe84f-2cd9-4987-b48a-c8cdaa0b3e83,0.1014-Default,17:50:10.15746,0,00:00:00.3150259,0Win:vsWindowTypeToolWindow BuildVision,0Doc:SQL Server Tools ~vsC1EC.sql
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,e0cfe84f-2cd9-4987-b48a-c8cdaa0b3e83,0.1014-Default,17:53:44.4286975,0,00:00:00.2530042,0Win:vsWindowTypeToolWindow BuildVision,0Doc:TypeScript \app.js
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionClean,e0cfe84f-2cd9-4987-b48a-c8cdaa0b3e83,0.1014-Default,17:56:17.035654,0,00:00:00.4310088,0Win:vsWindowTypeToolWindow BuildVision,0Doc:TypeScript \tables\todoitem.js
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,e0cfe84f-2cd9-4987-b48a-c8cdaa0b3e83,0.1014-Default,18:03:21.1570245,0,00:00:00.3240021,0Win:vsWindowTypeOutput Output,0Doc:TypeScript \app.js
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,b79edda0-2d17-4ec2-b8b0-a3f9f678ae5a,0.1014-Default,18:12:19.6658197,0,00:00:00.5300081,0Win:vsWindowTypeToolWindow BuildVision,0Doc:TypeScript \app.js
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionBuild,da4cf1c8-1e93-482c-a921-c89642cc0cc5,0.1014-Default,12:38:08.1556578,0,00:00:20.9430823,0Win:vsWindowTypeToolWindow BuildVision,0Doc:CSharp \Capita.Reporting.Capstock.Manager\Handlers\IMessageHandler.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,da4cf1c8-1e93-482c-a921-c89642cc0cc5,0.1014-Default,12:48:24.0828454,0,00:00:00.9170236,0Win:vsWindowTypeToolWindow BuildVision,0Doc:CSharp \Capita.Reporting.Capstock.Manager.Client\Form1.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionBuild,d47d1897-8bc5-41d5-b061-ecdb482833e9,0.1014-Default,16:58:08.9837828,0,00:00:03.4299780,0Win:vsWindowTypeToolWindow BuildVision,0Doc:CSharp \WorkerRole1\ICompliancePeriodService.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionBuild,714bbdb8-f853-4f97-bdff-069fb91097bb,0.1014-Default,17:16:29.6159869,0,00:00:03.5950495,0Win:vsWindowTypeToolWindow BuildVision,0Doc:CSharp \Capita.Reporting.CompliancePeriod.Manager\ICompliancePeriodService.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionBuild,a15273cd-4d09-4ecf-b407-fd168a56946c,0.1014-Default,17:18:46.6180958,0,00:00:03.9499678,0Win:vsWindowTypeToolWindow BuildVision,0Doc:XML Microsoft.WindowsAzure.targets
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionBuild,a15273cd-4d09-4ecf-b407-fd168a56946c,0.1014-Default,17:19:18.9714404,0,00:00:01.5209720,0Win:vsWindowTypeToolWindow BuildVision,0Doc:CSharp \Capita.Reporting.CompliancePeriod.Manager.ServiceLogic\ServiceEntryPoint\CompliancePeriodMessageServiceEntryPoint.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionBuild,a15273cd-4d09-4ecf-b407-fd168a56946c,0.1014-Default,17:19:34.2865778,0,00:00:00.9679859,0Win:vsWindowTypeToolWindow BuildVision,0Doc:XML Microsoft.WindowsAzure.targets
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionBuild,f330247e-1786-45f3-b330-127ed7c1f8be,0.1014-Default,17:23:15.5411685,0,00:00:00.9849935,0Win:vsWindowTypeToolWindow BuildVision,0Doc:XML Microsoft.WindowsAzure.targets
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionClean,c9e1c72e-258d-49cc-a231-c11b944f43c3,0.1014-Default,17:46:52.6406661,0,00:00:01.1200071,0Win:vsWindowTypeToolWindow BuildVision,
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionBuild,c9e1c72e-258d-49cc-a231-c11b944f43c3,0.1014-Default,17:46:56.5609477,0,00:00:02.8230181,0Win:vsWindowTypeToolWindow BuildVision,
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionRebuildAll,c9e1c72e-258d-49cc-a231-c11b944f43c3,0.1014-Default,17:47:28.1930237,0,00:00:02.0500010,0Win:vsWindowTypeToolWindow BuildVision,
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionBuild,9efb8c69-051e-4750-b6bb-e618f231ef2f,0.1014-Default,18:17:46.2163467,0,00:00:00.5450185,0Win:vsWindowTypeToolWindow BuildVision,0Doc:JSON \tables\todoitem.json
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionBuild,222e4e7b-af1a-4b4d-95a1-ef806075a0ec,0.1014-Default,18:32:43.5235317,0,00:00:05.3800000,0Win:vsWindowTypeToolWindow BuildVision,0Doc:CSharp \Capita.Reporting.CompliancePeriod.Manager.ServiceLogic\TransientError\TransientErrorWrapper.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionBuild,222e4e7b-af1a-4b4d-95a1-ef806075a0ec,0.1014-Default,18:55:29.4528444,0,00:00:05.7909637,0Win:vsWindowTypeToolWindow BuildVision,0Doc:CSharp \Capita.Reporting.CompliancePeriod.Manager.ServiceLogic\TransientError\TransientErrorWrapper.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionBuild,d772f3c7-9b01-498c-a96f-ebc1f24b0d6b,0.1014-Default,17:02:14.2871253,0,00:00:45.7104875,0Win:vsWindowTypeToolWindow BuildVision,0Doc:XML app.config
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionBuild,21200541-2751-4176-828f-a0fb1ddf2771,0.1014-Default,16:18:57.9599476,0,00:00:12.1772387,0Win:vsWindowTypeToolWindow BuildVision,
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,21200541-2751-4176-828f-a0fb1ddf2771,0.1014-Default,16:28:00.3662689,0,00:00:00.4700196,0Win:vsWindowTypeToolWindow BuildVision,0Doc:CSharp \Capita.Reporting.Common\TransientError\TransientErrorWrapper.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionBuild,21200541-2751-4176-828f-a0fb1ddf2771,0.1014-Default,16:31:26.9906663,0,00:00:02.1510682,0Win:vsWindowTypeToolWindow BuildVision,0Doc:CSharp \Capita.Reporting.Common\TransientError\TransientErrorWrapper.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionBuild,21200541-2751-4176-828f-a0fb1ddf2771,0.1014-Default,16:35:05.175108,0,00:00:02.6994487,0Win:vsWindowTypeToolWindow BuildVision,0Doc:CSharp \Capita.Reporting.Common\TransientError\TransientErrorWrapper.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionBuild,21200541-2751-4176-828f-a0fb1ddf2771,0.1014-Default,16:36:30.1237817,0,00:00:01.5200471,0Win:vsWindowTypeToolWindow BuildVision,0Doc:CSharp \Capita.Reporting.CompliancePeriod.Manager\Handlers\CompliancePeriodMessageHandler.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,21200541-2751-4176-828f-a0fb1ddf2771,0.1014-Default,17:50:30.637217,0,00:00:01.3891335,0Win:vsWindowTypeToolWindow BuildVision,0Doc:CSharp \Capita.Reporting.Common\Handlers\IMessageHandler.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionBuild,d077ee0d-5608-4841-9eae-1a7282461881,0.1014-Default,17:37:18.1420513,0,00:00:20.2464296,0Win:vsWindowTypeToolWindow BuildVision,0Doc:CSharp \Capita.Reporting.Core\IService.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionBuild,d077ee0d-5608-4841-9eae-1a7282461881,0.1014-Default,17:46:58.8707563,0,00:00:02.0641443,0Win:vsWindowTypeToolWindow BuildVision,
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionBuild,d077ee0d-5608-4841-9eae-1a7282461881,0.1014-Default,17:48:41.6229888,0,00:00:06.2364396,0Win:vsWindowTypeToolWindow BuildVision,0Doc:CSharp \Capita.Reporting.Core\TransientError\TransientErrorWrapper.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionBuild,d077ee0d-5608-4841-9eae-1a7282461881,0.1014-Default,17:50:58.4063483,0,00:00:02.3421510,0Win:vsWindowTypeToolWindow BuildVision,0Doc:CSharp \Capita.Reporting.Core\Configuration\ApplicationConfigurationManager.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionBuild,d077ee0d-5608-4841-9eae-1a7282461881,0.1014-Default,18:00:28.2616288,0,00:00:03.8191228,0Win:vsWindowTypeToolWindow BuildVision,0Doc:CSharp dependencyinjectionregistation.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,c1f1553c-cbb0-4191-bb6f-2a1c5fb6ee59,0.1014-Default,12:51:29.5915785,0,00:00:36.1899241,0Win:vsWindowTypeOutput Output,0Doc:CSharp \Capita.Documentation.UnitTests\ContentProvider\ServiceLogic\Core\DocumentConfigurationServiceTests.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,a561c236-6230-4d85-84c5-4482afd28c62,0.1014-Default,16:41:11.1403332,0,00:00:00.7339494,0Win:vsWindowTypeOutput Output,0Doc:CSharp \Capita.Reporting.ManagerTests\Reports\CompliancePeriod\CompliancePeriodMessageHandlerTests.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,a561c236-6230-4d85-84c5-4482afd28c62,0.1014-Default,16:58:04.8219171,0,00:00:30.6905945,0Win:vsWindowTypeToolWindow BuildVision,0Doc:CSharp \Capita.Reporting.CompliancePeriod.Manager\WorkerRole.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,a561c236-6230-4d85-84c5-4482afd28c62,0.1014-Default,17:01:59.6922529,0,00:00:04.0081799,0Win:vsWindowTypeToolWindow BuildVision,0Doc:CSharp \Capita.Reporting.CompliancePeriod.Manager\WorkerRole.cs
